Description: Standardized Precipitation Evapotranspiration Index (SPEI) at timescales between 1 and 48 months. Each column is a time series of monthly SPEI values starting on January 1901. Units: standard (Z) scores, i.e. normally distributed values with mean 0 and unit standard deviation. Missing value: NA. Not a number: nan. Version: 2.5 - July 2017. Comment: Using Penman equation for ET. Creators: Santiago Beguería - santiago.begueria_add_the_at_symbol_csic.es and Sergio Vicente-Serrano - svicen_add_the_at_symbol_ipe.csic.es.
SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.06685,0.43293,0.17174,0.01758,1.7603,1.60472,1.12109,1.5711,1.37976,1.25454,1.43971,1.35161,1.34749,1.41086,1.33503,1.0197,0.95648,1.12919,1.25885,1.07205,0.79477,0.89174,0.86483,0.85237,1.07079,1.03649,1.19824,1.6966,1.56439,1.55324,1.61475,1.60435,1.71929,1.67021,1.67191,1.7643,1.7004,1.65741,1.61607,1.60453,1.58446,1.60364,1.48758,1.62125,1.62465,1.64366,1.66251,1.59794
1.90168,1.57747,1.56011,1.24298,0.97578,2.00833,1.87775,1.49142,1.84854,1.69253,1.59325,1.74764,1.67161,1.66373,1.71892,1.66281,1.38896,1.30805,1.44233,1.526,1.36178,1.10893,1.18764,1.16494,1.15224,1.3381,1.30561,1.44216,1.87893,1.75793,1.73452,1.77679,1.77006,1.86291,1.81571,1.81735,1.90002,1.84361,1.80626,1.76981,1.76056,1.73276,1.74902,1.63033,1.75023,1.75244,1.76915,1.78828
0.27986,1.62037,1.37287,1.35598,1.09678,0.88298,1.94712,1.82992,1.45964,1.81892,1.65869,1.56575,1.71304,1.62503,1.61777,1.66751,1.61667,1.34886,1.27382,1.4092,1.49304,1.33439,1.08855,1.16646,1.14193,1.12973,1.31176,1.27972,1.416,1.85564,1.73741,1.71401,1.75465,1.75158,1.84763,1.80166,1.80202,1.88415,1.82889,1.79015,1.75311,1.73763,1.71191,1.7244,1.61151,1.72966,1.73476,1.75129
-1.03879,-0.57009,1.17061,0.96581,1.0067,0.80447,0.61921,1.81679,1.70757,1.34234,1.72354,1.55696,1.45912,1.61596,1.51827,1.51299,1.56138,1.50499,1.22691,1.15563,1.2952,1.39198,1.23132,0.98208,1.06567,1.04275,1.03142,1.22249,1.19063,1.33128,1.78737,1.66602,1.64297,1.68608,1.68662,1.79004,1.74511,1.74375,1.83165,1.77585,1.73692,1.69954,1.68269,1.65804,1.66975,1.55698,1.67667,1.68558
-1.02359,-1.28722,-1.05555,0.52511,0.42236,0.5415,0.41631,0.25771,1.62436,1.52019,1.14633,1.54076,1.37563,1.26764,1.42486,1.33727,1.32994,1.37837,1.3204,1.04437,0.98205,1.14024,1.26355,1.09376,0.83465,0.92709,0.90372,0.89316,1.099,1.06639,1.21795,1.70091,1.57187,1.55749,1.61163,1.61793,1.73805,1.69061,1.68778,1.78,1.71836,1.67581,1.62908,1.61254,1.58508,1.59687,1.48688,1.61153
0.37184,-0.45127,-0.80121,-0.72113,0.51079,0.44869,0.55936,0.46869,0.33405,1.62138,1.54653,1.16333,1.55728,1.38996,1.28115,1.43734,1.34728,1.33668,1.38547,1.33016,1.05709,0.99053,1.15093,1.28076,1.11219,0.85945,0.95083,0.92731,0.91692,1.11488,1.08256,1.2267,1.68637,1.56427,1.55421,1.61001,1.60513,1.71836,1.67276,1.66863,1.75569,1.69526,1.65288,1.60702,1.59251,1.57674,1.59226,1.49392
-1.41684,-0.70699,-1.04102,-1.22239,-1.15701,-0.19457,-0.21609,-0.08714,-0.11926,-0.17852,1.21061,1.1718,0.7965,1.23073,1.06515,0.95073,1.09784,1.00489,0.99599,1.05027,0.99848,0.72791,0.68431,0.85809,1.01624,0.8563,0.60625,0.70194,0.67762,0.6649,0.86939,0.83605,0.98964,1.4675,1.34846,1.34266,1.40571,1.41797,1.54679,1.50704,1.50575,1.59729,1.53675,1.49194,1.44553,1.43471,1.42084,1.4365
-1.44743,-1.68481,-1.13267,-1.34321,-1.47392,-1.42555,-0.66032,-0.66782,-0.55206,-0.557,-0.568,0.88107,0.84078,0.4793,0.96569,0.80915,0.69519,0.84683,0.75346,0.74907,0.80619,0.75403,0.48728,0.44911,0.63334,0.82277,0.66187,0.40483,0.51141,0.48959,0.47666,0.69493,0.66125,0.82827,1.33938,1.20887,1.20371,1.27975,1.29338,1.43279,1.39302,1.39157,1.48642,1.4229,1.37701,1.32918,1.31864,1.31091
-1.14983,-1.54177,-1.76842,-1.39402,-1.53782,-1.61651,-1.61552,-1.03313,-1.03368,-0.9302,-0.92928,-0.93485,0.46776,0.42289,0.12175,0.62586,0.49015,0.38337,0.5324,0.44478,0.44886,0.50382,0.45562,0.20075,0.18118,0.36732,0.5821,0.42294,0.17147,0.28689,0.26964,0.25452,0.47923,0.44648,0.61825,1.14301,1.01191,1.00304,1.08924,1.09706,1.24284,1.20541,1.20277,1.29526,1.22901,1.18198,1.13135,1.12221
-1.05922,-1.57676,-1.77246,-1.88633,-1.52628,-1.64476,-1.70678,-1.68571,-1.17628,-1.17883,-1.08307,-1.07782,-1.08208,0.21902,0.18292,-0.08187,0.40678,0.28707,0.18857,0.33352,0.25408,0.26319,0.31764,0.27797,0.04185,0.02962,0.20305,0.42048,0.27473,0.03782,0.15052,0.13296,0.11803,0.33537,0.30453,0.47254,0.98996,0.86861,0.85915,0.95237,0.96917,1.11961,1.08357,1.08,1.16853,1.10293,1.05713,1.00661
-0.72974,-1.22938,-1.64784,-1.86278,-1.962,-1.60852,-1.69976,-1.75542,-1.73981,-1.27278,-1.27153,-1.18166,-1.17446,-1.17187,0.08362,0.05156,-0.1998,0.29318,0.17588,0.07789,0.2244,0.14747,0.15992,0.21649,0.18126,-0.05036,-0.05905,0.11445,0.33559,0.19148,-0.04219,0.07056,0.0518,0.03568,0.25324,0.22332,0.39286,0.91433,0.79914,0.78621,0.88438,0.90287,1.0566,1.02045,1.01695,1.1043,1.03779,0.99138
0.72656,-0.09295,-0.76435,-1.3261,-1.62434,-1.78619,-1.49151,-1.59714,-1.66517,-1.65283,-1.18685,-1.18564,-1.09674,-1.09159,-1.09193,0.14018,0.11316,-0.14284,0.33971,0.21796,0.12071,0.26595,0.19031,0.20259,0.25799,0.22497,-0.00489,-0.02028,0.15044,0.36864,0.22424,-0.00768,0.10346,0.08388,0.06924,0.28478,0.2554,0.42246,0.93964,0.82386,0.81179,0.90903,0.92609,1.07851,1.04159,1.03738,1.1237,1.05697
1.46585,1.34297,0.6586,-0.01437,-0.72719,-1.15437,-1.42145,-1.20559,-1.3367,-1.42841,-1.41569,-0.9225,-0.92537,-0.84034,-0.85202,-0.86472,0.33738,0.3092,0.03615,0.50103,0.38087,0.28441,0.42443,0.34847,0.35739,0.41014,0.37513,0.14944,0.12799,0.2984,0.50123,0.36236,0.13481,0.24018,0.21813,0.20399,0.41064,0.38009,0.53891,1.03539,0.9211,0.91105,0.99854,1.01611,1.16159,1.12418,1.11957,1.20389
0.90595,1.28337,1.26349,0.81107,0.26661,-0.38199,-0.84237,-1.19981,-1.02742,-1.18212,-1.28521,-1.27703,-0.74759,-0.75147,-0.66958,-0.69765,-0.72214,0.43809,0.42067,0.14688,0.59327,0.47417,0.3793,0.51303,0.43761,0.44425,0.49404,0.45909,0.24135,0.21738,0.38642,0.57555,0.44103,0.22188,0.32075,0.29947,0.28747,0.48464,0.45445,0.60589,1.0756,0.96488,0.95428,1.03247,1.04933,1.1867,1.1518,1.14823
1.42893,1.30131,1.51505,1.46859,1.08714,0.61656,-3e-05,-0.43726,-0.84451,-0.74107,-0.91747,-1.03999,-1.03136,-0.49,-0.50049,-0.42285,-0.46402,-0.50196,0.6117,0.59309,0.31514,0.73807,0.62203,0.52862,0.6532,0.58006,0.58236,0.62806,0.59021,0.37636,0.35249,0.51896,0.69662,0.5671,0.35136,0.44527,0.42325,0.40959,0.59854,0.56868,0.71307,1.1623,1.05312,1.04328,1.11295,1.12855,1.2595,1.22412
-1.2825,0.34453,0.68853,1.06335,1.07374,0.74122,0.29702,-0.2748,-0.67416,-1.04293,-0.92194,-1.08015,-1.18954,-1.17831,-0.65692,-0.66459,-0.58557,-0.61561,-0.64336,0.45266,0.43937,0.17378,0.60047,0.48624,0.3967,0.52553,0.45242,0.45859,0.50533,0.47062,0.25871,0.23853,0.40558,0.59179,0.46471,0.24905,0.34531,0.32451,0.31042,0.50144,0.47188,0.61922,1.0792,0.97069,0.95999,1.03545,1.05046,1.18635
0.42972,-0.43351,0.41723,0.69436,1.05392,1.07261,0.78075,0.34842,-0.19288,-0.56232,-0.91796,-0.81113,-0.9691,-1.07694,-1.0684,-0.57425,-0.58351,-0.50752,-0.53732,-0.57428,0.48535,0.4701,0.20135,0.62196,0.50481,0.41701,0.54601,0.47216,0.47781,0.52667,0.49191,0.28032,0.26251,0.42247,0.60535,0.4747,0.25863,0.35431,0.33509,0.32168,0.51372,0.48504,0.63261,1.09935,0.98643,0.97627,1.0533,1.06655
0.7402,0.65605,0.08952,0.65517,0.85153,1.17629,1.1905,0.92686,0.54765,0.01912,-0.37185,-0.72788,-0.63621,-0.7965,-0.90846,-0.90307,-0.43138,-0.44291,-0.37265,-0.40841,-0.45018,0.58135,0.56806,0.30067,0.71445,0.60002,0.51595,0.63997,0.56807,0.5703,0.6176,0.58096,0.37561,0.35276,0.507,0.67775,0.54887,0.34052,0.42977,0.41015,0.39898,0.58389,0.556,0.69661,1.14123,1.03442,1.02842,1.10415
-1.34855,-0.40943,-0.23029,-0.56601,-0.13146,0.11822,0.47199,0.55052,0.36027,0.04246,-0.41887,-0.76614,-1.04859,-0.94512,-1.07591,-1.16324,-1.14369,-0.71347,-0.71346,-0.6482,-0.6709,-0.69531,0.28423,0.28342,0.04775,0.46648,0.35505,0.27588,0.39892,0.32688,0.33107,0.37833,0.34663,0.14415,0.1273,0.27811,0.45627,0.33606,0.1284,0.21874,0.20073,0.18898,0.37861,0.35046,0.49638,0.96027,0.85507,0.84918
-1.12952,-1.50686,-0.83177,-0.64823,-0.8966,-0.54399,-0.32394,0.01343,0.09109,-0.05807,-0.31066,-0.73324,-1.03401,-1.2525,-1.14532,-1.26632,-1.34567,-1.31896,-0.90999,-0.90388,-0.84016,-0.85784,-0.87824,0.07523,0.0724,-0.15018,0.28284,0.17323,0.09879,0.22886,0.15616,0.1639,0.21275,0.18502,-0.01781,-0.03258,0.11731,0.30477,0.18394,-0.02286,0.06883,0.05275,0.04101,0.23569,0.20861,0.36125,0.84243,0.74007
0.17554,-0.49433,-0.99677,-0.62904,-0.51691,-0.7309,-0.44453,-0.26738,0.03175,0.10634,-0.03511,-0.2774,-0.68033,-0.97555,-1.19505,-1.10271,-1.2298,-1.31389,-1.29004,-0.89045,-0.88153,-0.82002,-0.84176,-0.85961,0.08646,0.08158,-0.13082,0.29212,0.18524,0.11457,0.24619,0.17205,0.17828,0.22687,0.19499,-0.00715,-0.01752,0.12766,0.31384,0.19234,-0.00923,0.08183,0.06393,0.04769,0.23614,0.2116,0.36083,0.82525
-0.43732,-0.15677,-0.68597,-1.06951,-0.72727,-0.60686,-0.79808,-0.54204,-0.37745,-0.1058,-0.03429,-0.15976,-0.38408,-0.74822,-1.01815,-1.21156,-1.1186,-1.23789,-1.3156,-1.29453,-0.91739,-0.90619,-0.8462,-0.86334,-0.87911,0.01248,0.00494,-0.19465,0.21449,0.11624,0.04852,0.17374,0.10238,0.10711,0.15436,0.12284,-0.07378,-0.07597,0.06226,0.24505,0.12947,-0.06826,0.02128,0.00545,-0.01156,0.17165,0.14741,0.29629
-0.26759,-0.55258,-0.30332,-0.77185,-1.12157,-0.81008,-0.68763,-0.86719,-0.62254,-0.46637,-0.20388,-0.13367,-0.25537,-0.46507,-0.80158,-1.06084,-1.23944,-1.1517,-1.2697,-1.3413,-1.31892,-0.9574,-0.94641,-0.88646,-0.89743,-0.91155,-0.03816,-0.0443,-0.24285,0.16603,0.07035,0.00276,0.12597,0.0537,0.05849,0.10635,0.0761,-0.11774,-0.11839,0.01618,0.20208,0.08709,-0.10873,-0.01815,-0.03513,-0.05166,0.1309,0.10689
-0.06008,-0.29404,-0.5467,-0.35364,-0.78068,-1.114,-0.82799,-0.70671,-0.881,-0.64365,-0.49211,-0.23338,-0.1642,-0.28363,-0.4906,-0.81567,-1.06901,-1.24418,-1.15864,-1.27299,-1.34077,-1.31657,-0.96434,-0.95238,-0.89289,-0.90121,-0.91628,-0.06435,-0.07179,-0.26677,0.13875,0.04482,-0.0224,0.0998,0.02943,0.03495,0.08334,0.05333,-0.13689,-0.13846,-0.00638,0.18033,0.06579,-0.12983,-0.03976,-0.05678,-0.07219,0.10853
1.54601,1.08382,0.59915,0.19462,0.16431,-0.29176,-0.71725,-0.50543,-0.40855,-0.59516,-0.35587,-0.20649,0.03893,0.10134,-0.03312,-0.24759,-0.56705,-0.83248,-1.02999,-0.95829,-1.07529,-1.14552,-1.12768,-0.77303,-0.76319,-0.70614,-0.72028,-0.7413,0.09839,0.09698,-0.10219,0.29219,0.19784,0.1305,0.2453,0.1772,0.18069,0.22516,0.19254,0.00588,-0.00244,0.12797,0.30579,0.19235,-0.00174,0.08484,0.06677,0.0518
0.6836,1.20736,0.97196,0.65541,0.32887,0.3055,-0.10739,-0.55752,-0.36683,-0.27844,-0.46751,-0.23002,-0.08971,0.14352,0.20245,0.06225,-0.15887,-0.48214,-0.73217,-0.94133,-0.87114,-0.99151,-1.06352,-1.04728,-0.695,-0.68607,-0.62913,-0.64424,-0.66558,0.15535,0.16005,-0.03508,0.34309,0.2523,0.18505,0.29625,0.23208,0.23457,0.27668,0.24498,0.06118,0.05175,0.17986,0.34997,0.23973,0.04959,0.13208,0.11425
-0.96858,-0.00871,0.69541,0.53256,0.30561,0.05049,0.0682,-0.30357,-0.7112,-0.51203,-0.40988,-0.59364,-0.35947,-0.21579,0.00947,0.06858,-0.06528,-0.27588,-0.57951,-0.81852,-1.01142,-0.94126,-1.05722,-1.12653,-1.10622,-0.7648,-0.75512,-0.6989,-0.71246,-0.73432,0.06725,0.07495,-0.11203,0.26547,0.17582,0.10993,0.22154,0.15564,0.15789,0.20107,0.17053,-0.00846,-0.01576,0.11163,0.28064,0.173,-0.01568,0.0665
0.82963,-0.0413,0.29147,0.8256,0.67984,0.47491,0.21421,0.19187,-0.15665,-0.5651,-0.3882,-0.29404,-0.47892,-0.25409,-0.11199,0.10269,0.15831,0.02695,-0.18582,-0.48488,-0.71781,-0.91458,-0.85008,-0.96316,-1.03425,-1.02033,-0.68631,-0.67862,-0.62564,-0.64055,-0.66565,0.12751,0.13515,-0.04926,0.32259,0.23224,0.16674,0.27634,0.21078,0.21162,0.25345,0.22161,0.04424,0.03646,0.16296,0.32841,0.21989,0.03088
-0.34296,0.09722,-0.32688,-0.00786,0.53856,0.44216,0.29043,0.04272,0.05063,-0.26603,-0.64343,-0.45574,-0.3616,-0.53477,-0.32198,-0.19189,0.01765,0.07473,-0.04648,-0.25288,-0.53944,-0.76904,-0.95749,-0.89246,-0.99752,-1.06576,-1.05289,-0.73866,-0.73073,-0.67889,-0.69123,-0.71305,0.06331,0.06418,-0.11764,0.24903,0.15934,0.09476,0.20687,0.14171,0.14401,0.18756,0.15787,-0.01606,-0.0197,0.10524,0.27152,0.16347
0.49693,0.01665,0.27991,-0.08873,0.13012,0.60967,0.52353,0.40382,0.1826,0.1654,-0.17534,-0.54116,-0.36373,-0.27734,-0.44487,-0.24486,-0.12424,0.07569,0.12975,0.00994,-0.18949,-0.45969,-0.68867,-0.88768,-0.82151,-0.92778,-0.99762,-0.98558,-0.67087,-0.66249,-0.6104,-0.62309,-0.64339,0.12027,0.11987,-0.06369,0.29503,0.20893,0.1441,0.25202,0.19047,0.19338,0.23565,0.20642,0.03562,0.02616,0.14931,0.3063
-0.29014,-0.03298,-0.24005,-0.02055,-0.29539,-0.12453,0.28218,0.22239,0.13501,-0.03056,-0.03355,-0.34326,-0.6696,-0.50451,-0.41271,-0.56016,-0.37134,-0.25701,-0.06268,-0.01238,-0.12175,-0.30085,-0.55092,-0.76513,-0.95467,-0.88738,-0.98907,-1.05519,-1.04292,-0.73772,-0.7332,-0.68157,-0.69505,-0.71808,0.01992,0.01772,-0.15727,0.19653,0.10988,0.04471,0.15181,0.09051,0.09415,0.13573,0.10695,-0.06453,-0.06688,0.05644
1.73298,1.05996,1.01422,0.8142,0.92208,0.71283,0.80065,1.09918,1.02823,0.87764,0.69181,0.64324,0.32642,-0.0385,0.08375,0.15419,-0.00012,0.17276,0.2802,0.46172,0.50471,0.3762,0.18551,-0.095,-0.32379,-0.55605,-0.49606,-0.61141,-0.6812,-0.67757,-0.35867,-0.35961,-0.31238,-0.33949,-0.37347,0.38074,0.3786,0.18462,0.53235,0.4418,0.37192,0.47533,0.41773,0.42033,0.45844,0.42562,0.25049,0.24214
1.0621,1.66903,1.23705,1.20147,1.06382,1.1425,1.00565,1.09853,1.33537,1.29838,1.16151,0.99621,0.95285,0.65918,0.29731,0.39704,0.45479,0.31048,0.46969,0.56611,0.7319,0.76931,0.64552,0.46248,0.18165,-0.04947,-0.29385,-0.24068,-0.36372,-0.43687,-0.43522,-0.1132,-0.11975,-0.07438,-0.11291,-0.15133,0.59115,0.58708,0.3921,0.71525,0.62697,0.55909,0.65309,0.59729,0.59576,0.63124,0.59798,0.43012
-0.56025,0.64816,1.39578,0.98961,0.96687,0.83452,0.91216,0.77027,0.86019,1.09515,1.05763,0.94409,0.79783,0.76907,0.48781,0.15657,0.25539,0.31796,0.18374,0.33727,0.43181,0.59241,0.6285,0.51524,0.34538,0.08733,-0.13336,-0.36375,-0.30894,-0.42318,-0.49437,-0.49258,-0.18409,-0.19173,-0.14747,-0.18531,-0.22438,0.49997,0.49506,0.30968,0.63008,0.54336,0.47761,0.57089,0.51357,0.5125,0.54752,0.51756
-0.40975,-0.71444,0.40335,1.22537,0.85479,0.84504,0.70954,0.7936,0.6483,0.73961,0.98179,0.94311,0.83305,0.68649,0.66894,0.3898,0.0668,0.17261,0.2363,0.10229,0.25686,0.35353,0.51771,0.55516,0.44356,0.2757,0.02372,-0.19337,-0.42181,-0.36606,-0.47571,-0.54645,-0.54446,-0.2406,-0.2483,-0.20321,-0.23898,-0.27634,0.44683,0.43852,0.25714,0.57857,0.49204,0.42752,0.52005,0.46182,0.46149,0.49642
1.48998,0.65403,0.07753,0.72729,1.41213,1.04484,1.03496,0.90132,0.98193,0.84771,0.93356,1.15829,1.12132,1.00576,0.85592,0.82925,0.56653,0.23241,0.32941,0.38216,0.24871,0.39972,0.49257,0.64849,0.68403,0.57476,0.40838,0.15311,-0.06119,-0.29444,-0.24243,-0.35336,-0.42458,-0.42356,-0.12183,-0.13017,-0.08618,-0.12536,-0.16287,0.54673,0.53934,0.35699,0.67092,0.58292,0.51763,0.60737,0.55106,0.54958
0.48685,1.17979,0.62621,0.16489,0.74218,1.38919,1.05447,1.04729,0.91834,0.9973,0.86602,0.94122,1.15756,1.11917,1.01079,0.86446,0.83481,0.58171,0.24999,0.3495,0.40201,0.27164,0.41996,0.50837,0.66051,0.69524,0.58901,0.42712,0.17546,-0.0286,-0.25933,-0.20668,-0.31591,-0.38629,-0.38695,-0.09139,-0.10017,-0.05821,-0.09793,-0.13379,0.55876,0.55168,0.3728,0.68152,0.59488,0.53033,0.61834,0.56289
0.8433,0.74516,1.12219,0.75503,0.37732,0.84852,1.41249,1.13002,1.12591,1.00736,1.07435,0.95898,1.01646,1.2079,1.17483,1.07969,0.93897,0.90072,0.66384,0.33974,0.43809,0.48327,0.35602,0.49803,0.58018,0.72403,0.75608,0.65345,0.49784,0.25336,0.06233,-0.16548,-0.11861,-0.22594,-0.29715,-0.29833,-0.00733,-0.01716,0.02238,-0.01724,-0.0551,0.61223,0.60572,0.43226,0.72564,0.6416,0.57898,0.66358
1.69979,1.44442,1.30515,1.49809,1.17412,0.83203,1.13573,1.60578,1.34247,1.35157,1.23813,1.29937,1.19659,1.23577,1.4025,1.37107,1.28364,1.14751,1.10321,0.88319,0.55867,0.64931,0.68624,0.56247,0.69325,0.76864,0.89775,0.92633,0.82534,0.67411,0.43836,0.25718,0.02915,0.07309,-0.03727,-0.1093,-0.1132,0.16942,0.1573,0.19452,0.15188,0.11387,0.75414,0.74915,0.57393,0.85401,0.77058,0.70822
-0.36392,1.14791,1.15344,1.06631,1.30253,1.01574,0.69524,1.02606,1.53102,1.28309,1.29485,1.18168,1.24544,1.14041,1.17917,1.35073,1.31531,1.22494,1.08568,1.04273,0.82172,0.50212,0.59257,0.6302,0.50998,0.64311,0.71901,0.85104,0.8803,0.77965,0.63034,0.39683,0.21645,-0.00556,0.03983,-0.06996,-0.14088,-0.14365,0.13566,0.12303,0.16013,0.11766,0.0813,0.72259,0.71764,0.54392,0.82314,0.73946
2.29063,2.02079,2.26286,2.04487,1.95328,2.02456,1.73484,1.46249,1.61322,1.94476,1.69189,1.69966,1.58924,1.64197,1.56827,1.60351,1.75101,1.71951,1.63268,1.51713,1.45165,1.2529,0.92584,0.99984,1.01965,0.90304,1.02793,1.10124,1.21455,1.24272,1.13972,0.99385,0.76473,0.5869,0.35405,0.38993,0.2763,0.20337,0.19779,0.46861,0.45442,0.48831,0.44185,0.40295,1.0074,1.00587,0.82685,1.08799
-0.97989,1.20864,0.97071,1.57229,1.54429,1.48905,1.64336,1.38134,1.11756,1.36199,1.79238,1.52721,1.529,1.41661,1.46918,1.38202,1.41912,1.57387,1.53972,1.45369,1.33193,1.26635,1.07058,0.75575,0.83851,0.86527,0.75185,0.87704,0.94962,1.0669,1.09504,0.99314,0.84749,0.621,0.44387,0.21615,0.2543,0.1469,0.07555,0.07139,0.33891,0.32703,0.36186,0.31886,0.28162,0.8854,0.8854,0.71057
-1.00145,-1.31456,0.32464,0.18979,0.71399,0.85226,0.87155,1.11183,0.92951,0.69499,0.9963,1.5001,1.24847,1.25333,1.14607,1.20039,1.09373,1.13291,1.2917,1.26139,1.17689,1.05657,1.01426,0.82609,0.53659,0.62859,0.65667,0.54731,0.67084,0.74054,0.86211,0.88929,0.79327,0.64904,0.42836,0.25072,0.033,0.07619,-0.03029,-0.10113,-0.10431,0.16097,0.15062,0.18581,0.1445,0.10623,0.7284,0.7293
-1.16674,-1.33177,-1.47879,-0.20105,-0.28802,0.18735,0.35576,0.39588,0.65231,0.50995,0.32105,0.68314,1.25287,0.99803,1.02092,0.92559,0.9894,0.87262,0.91654,1.08385,1.05385,0.96937,0.85648,0.81993,0.6271,0.34344,0.44755,0.48243,0.37455,0.50651,0.5793,0.71017,0.73988,0.64422,0.4982,0.27015,0.08631,-0.12863,-0.08267,-0.18556,-0.25619,-0.257,0.0098,0.00114,0.03843,0.00038,-0.03595,0.60639
-0.99051,-1.34166,-1.49869,-1.5836,-0.61968,-0.67591,-0.2783,-0.12007,-0.06404,0.1857,0.08523,-0.06785,0.31262,0.88333,0.6827,0.71611,0.64245,0.71611,0.59107,0.64366,0.82005,0.78676,0.70466,0.59886,0.5825,0.39045,0.12861,0.23462,0.27578,0.17492,0.31232,0.38373,0.51941,0.55079,0.45482,0.30995,0.0896,-0.09807,-0.30091,-0.25273,-0.34998,-0.41673,-0.41659,-0.15884,-0.16738,-0.12671,-0.15823,-0.19214
-0.64657,-1.23891,-1.47086,-1.5559,-1.60839,-0.74376,-0.78977,-0.43592,-0.28805,-0.23529,-0.00363,-0.08919,-0.22977,0.13814,0.69092,0.51482,0.54766,0.48642,0.56051,0.44124,0.49444,0.66591,0.63465,0.56026,0.46275,0.45574,0.27166,0.02875,0.13647,0.18062,0.08426,0.21548,0.28385,0.41431,0.4453,0.35251,0.21069,0.00692,-0.17563,-0.36864,-0.32172,-0.4173,-0.48065,-0.47836,-0.22989,-0.2379,-0.19889,-0.22483
0.00517,-0.5517,-1.13472,-1.42013,-1.5253,-1.58342,-0.77449,-0.82028,-0.4806,-0.33918,-0.28761,-0.06297,-0.14815,-0.28021,0.09342,0.6414,0.46724,0.50642,0.44656,0.5198,0.40132,0.45624,0.62962,0.5993,0.52591,0.42922,0.42541,0.24508,0.00288,0.11117,0.15685,0.06062,0.18937,0.25581,0.38594,0.41711,0.32518,0.18463,-0.01575,-0.19933,-0.38711,-0.34115,-0.43512,-0.49609,-0.49502,-0.24913,-0.25618,-0.21762
-0.50112,-0.33529,-0.69749,-1.19275,-1.45636,-1.55809,-1.6138,-0.84034,-0.8819,-0.5538,-0.41733,-0.36473,-0.14394,-0.22521,-0.35443,0.01525,0.56728,0.40091,0.44111,0.37939,0.4541,0.33579,0.39154,0.56668,0.53638,0.46654,0.37146,0.36573,0.18524,-0.05222,0.05599,0.10374,0.00805,0.13631,0.20388,0.33489,0.36697,0.27569,0.1377,-0.06132,-0.24454,-0.42779,-0.38192,-0.47532,-0.53485,-0.53312,-0.28952,-0.29638
0.98495,0.38168,0.18461,-0.23038,-0.81351,-1.16167,-1.33001,-1.44041,-0.67853,-0.72634,-0.39978,-0.26755,-0.22043,-0.00975,-0.10121,-0.23263,0.12431,0.65252,0.47884,0.52089,0.46015,0.53062,0.41734,0.46863,0.63643,0.60722,0.53856,0.44537,0.43577,0.26482,0.0297,0.13644,0.18123,0.08683,0.20906,0.27495,0.401,0.43049,0.34014,0.20612,0.00637,-0.17326,-0.35448,-0.31124,-0.40489,-0.46455,-0.4637,-0.22304
0.78704,0.94808,0.59357,0.40887,0.03607,-0.51238,-0.89862,-1.14546,-1.31277,-0.52379,-0.57552,-0.24839,-0.12417,-0.0807,0.1204,0.01938,-0.12228,0.20817,0.71943,0.54776,0.59128,0.52934,0.59477,0.48623,0.53296,0.69237,0.66348,0.59681,0.50684,0.4955,0.33622,0.10714,0.20668,0.24983,0.1563,0.27445,0.3395,0.45971,0.4872,0.40011,0.26818,0.07274,-0.10046,-0.27869,-0.23817,-0.33282,-0.39359,-0.39411
-1.44279,-0.09552,0.30187,0.06632,-0.01376,-0.29882,-0.76285,-1.11287,-1.33215,-1.47761,-0.69961,-0.74514,-0.42298,-0.29359,-0.25153,-0.05353,-0.1476,-0.27951,0.04984,0.56301,0.405,0.45582,0.39847,0.46578,0.35716,0.40366,0.56482,0.53624,0.47237,0.38372,0.37781,0.22277,0.00251,0.10407,0.14843,0.0564,0.17556,0.23865,0.35895,0.38778,0.30168,0.17294,-0.01754,-0.18702,-0.36072,-0.31955,-0.41277,-0.47135
-0.77688,-1.30268,-0.49381,-0.04837,-0.20869,-0.22359,-0.4669,-0.88194,-1.19827,-1.4139,-1.5444,-0.80223,-0.84309,-0.53348,-0.40045,-0.35987,-0.16448,-0.24952,-0.37375,-0.05001,0.46206,0.31205,0.36358,0.30821,0.37881,0.27374,0.32025,0.48398,0.4555,0.39414,0.30781,0.30472,0.1501,-0.06308,0.03983,0.08415,-0.00657,0.1134,0.17566,0.29575,0.32502,0.23926,0.11256,-0.07484,-0.24259,-0.41137,-0.37105,-0.46376
